URL,Status Code,Status,Inlinks,Redirect URI
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/diseases,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/diseases/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/navy-coast-guard,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/navy-coast-guard/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/non-hodgkins,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/non-hodgkins/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/registry-health-exam,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/registry-health-exam/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-inside,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-inside/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-outside,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-outside/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/test-storage,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/test-storage/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/thailand-military-bases,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/thailand-military-bases/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/water-vietnam,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/water-vietnam/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/asbestos,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/asbestos/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/birth-defects,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/birth-defects/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/contaminated-drinking-water-at-camp-lejeune,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/contaminated-drinking-water-at-camp-lejeune/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness-from-service-in-afghanistan,302,Moved Temporarily,14,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness-from-service-in-afghanistan/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/mustard-gas,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/mustard-gas/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/project112-SHAD,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/project112-SHAD/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/radiation-exposure,302,Moved Temporarily,13,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/radiation-exposure/
https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/specific-environmental-hazards,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/exposure-to-hazardous-materials/specific-environmental-hazards/
https://www.vets.gov/disability-benefits/conditions/pow,302,Moved Temporarily,6,https://www.vets.gov/disability-benefits/conditions/pow/
https://www.vets.gov/disability-benefits/conditions/ptsd,302,Moved Temporarily,7,https://www.vets.gov/disability-benefits/conditions/ptsd/
https://www.vets.gov/disability-benefits/conditions/special-claims,302,Moved Temporarily,14,https://www.vets.gov/disability-benefits/conditions/special-claims/
https://www.vets.gov/disability-benefits/conditions/special-claims/automobile,302,Moved Temporarily,10,https://www.vets.gov/disability-benefits/conditions/special-claims/automobile/
https://www.vets.gov/disability-benefits/conditions/special-claims/clothing,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/special-claims/clothing/
https://www.vets.gov/disability-benefits/conditions/special-claims/convalescence,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/special-claims/convalescence/
https://www.vets.gov/disability-benefits/conditions/special-claims/dentistry,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/special-claims/dentistry/
https://www.vets.gov/disability-benefits/conditions/special-claims/hospitalization,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/special-claims/hospitalization/
https://www.vets.gov/disability-benefits/conditions/special-claims/individual-unemployability,302,Moved Temporarily,12,https://www.vets.gov/disability-benefits/conditions/special-claims/individual-unemployability/
https://www.vets.gov/disability-benefits/conditions/special-claims/prestabilization,302,Moved Temporarily,10,https://www.vets.gov/disability-benefits/conditions/special-claims/prestabilization/
https://www.vets.gov/disability-benefits/conditions/special-claims/title-38-USC-1151,302,Moved Temporarily,11,https://www.vets.gov/disability-benefits/conditions/special-claims/title-38-USC-1151/
https://www.vets.gov/disability-benefits/eligibility,302,Moved Temporarily,9,https://www.vets.gov/disability-benefits/eligibility/
https://www.vets.gov/disability-benefits/eligibility/presumed-disability,302,Moved Temporarily,4,https://www.vets.gov/disability-benefits/eligibility/presumed-disability/
https://www.vets.gov/disability-benefits/eligibility/ratings,302,Moved Temporarily,4,https://www.vets.gov/disability-benefits/eligibility/ratings/
https://www.vets.gov/education,302,Moved Temporarily,46,https://www.vets.gov/education/
https://www.vets.gov/education/advanced-training-and-certifications,302,Moved Temporarily,14,https://www.vets.gov/education/advanced-training-and-certifications/
https://www.vets.gov/education/advanced-training-and-certifications/entrepreneurship-training,302,Moved Temporarily,7,https://www.vets.gov/education/advanced-training-and-certifications/entrepreneurship-training/
https://www.vets.gov/education/advanced-training-and-certifications/flight-training,302,Moved Temporarily,8,https://www.vets.gov/education/advanced-training-and-certifications/flight-training/
https://www.vets.gov/education/advanced-training-and-certifications/licensing-certification,302,Moved Temporarily,8,https://www.vets.gov/education/advanced-training-and-certifications/licensing-certification/
https://www.vets.gov/education/advanced-training-and-certifications/national-testing-program,302,Moved Temporarily,7,https://www.vets.gov/education/advanced-training-and-certifications/national-testing-program/
https://www.vets.gov/education/after-you-apply,302,Moved Temporarily,10,https://www.vets.gov/education/after-you-apply/
https://www.vets.gov/education/apply,302,Moved Temporarily,13,https://www.vets.gov/education/apply/
https://www.vets.gov/education/eligibility,302,Moved Temporarily,213,https://www.vets.gov/education/eligibility/
https://www.vets.gov/education/gi-bill,302,Moved Temporarily,26,https://www.vets.gov/education/gi-bill/
https://www.vets.gov/education/gi-bill/buy-up-program,302,Moved Temporarily,15,https://www.vets.gov/education/gi-bill/buy-up-program/
https://www.vets.gov/education/gi-bill/foreign-programs,302,Moved Temporarily,14,https://www.vets.gov/education/gi-bill/foreign-programs/
https://www.vets.gov/education/gi-bill/higher-learning,302,Moved Temporarily,15,https://www.vets.gov/education/gi-bill/higher-learning/
https://www.vets.gov/education/gi-bill/montgomery-active-duty,302,Moved Temporarily,16,https://www.vets.gov/education/gi-bill/montgomery-active-duty/
https://www.vets.gov/education/gi-bill/montgomery-selected-reserve,302,Moved Temporarily,16,https://www.vets.gov/education/gi-bill/montgomery-selected-reserve/
https://www.vets.gov/education/gi-bill/post-9-11,302,Moved Temporarily,18,https://www.vets.gov/education/gi-bill/post-9-11/
https://www.vets.gov/education/gi-bill/survivors-dependent-assistance,302,Moved Temporarily,17,https://www.vets.gov/education/gi-bill/survivors-dependent-assistance/
https://www.vets.gov/education/gi-bill/survivors-dependent-assistance/dependents-education,302,Moved Temporarily,4,https://www.vets.gov/education/gi-bill/survivors-dependent-assistance/dependents-education/
https://www.vets.gov/education/gi-bill/survivors-dependent-assistance/fry-scholarship,302,Moved Temporarily,4,https://www.vets.gov/education/gi-bill/survivors-dependent-assistance/fry-scholarship/
https://www.vets.gov/education/gi-bill/transfer,302,Moved Temporarily,15,https://www.vets.gov/education/gi-bill/transfer/
https://www.vets.gov/education/gi-bill/tuition-assistance,302,Moved Temporarily,15,https://www.vets.gov/education/gi-bill/tuition-assistance/
https://www.vets.gov/education/gi-bill/tutorial-assistance,302,Moved Temporarily,14,https://www.vets.gov/education/gi-bill/tutorial-assistance/
https://www.vets.gov/education/gi-bill/yellow-ribbon,302,Moved Temporarily,15,https://www.vets.gov/education/gi-bill/yellow-ribbon/
https://www.vets.gov/education/other-educational-assistance-programs,302,Moved Temporarily,12,https://www.vets.gov/education/other-educational-assistance-programs/
https://www.vets.gov/education/other-educational-assistance-programs/call-to-service,302,Moved Temporarily,6,https://www.vets.gov/education/other-educational-assistance-programs/call-to-service/
https://www.vets.gov/education/other-educational-assistance-programs/reap,302,Moved Temporarily,5,https://www.vets.gov/education/other-educational-assistance-programs/reap/
https://www.vets.gov/education/other-educational-assistance-programs/veap,302,Moved Temporarily,6,https://www.vets.gov/education/other-educational-assistance-programs/veap/
https://www.vets.gov/education/rates,302,Moved Temporarily,15,https://www.vets.gov/education/rates/
https://www.vets.gov/education/tools-programs,302,Moved Temporarily,14,https://www.vets.gov/education/tools-programs/
https://www.vets.gov/education/tools-programs/careerscope,302,Moved Temporarily,9,https://www.vets.gov/education/tools-programs/careerscope/
https://www.vets.gov/education/tools-programs/education-career-counseling,302,Moved Temporarily,6,https://www.vets.gov/education/tools-programs/education-career-counseling/
https://www.vets.gov/education/tools-programs/locate-a-school,302,Moved Temporarily,6,https://www.vets.gov/education/tools-programs/locate-a-school/
https://www.vets.gov/education/tools-programs/principles-excellence-program,302,Moved Temporarily,7,https://www.vets.gov/education/tools-programs/principles-excellence-program/
https://www.vets.gov/education/work-learn,302,Moved Temporarily,18,https://www.vets.gov/education/work-learn/
https://www.vets.gov/education/work-learn/co-op-training,302,Moved Temporarily,8,https://www.vets.gov/education/work-learn/co-op-training/
https://www.vets.gov/education/work-learn/job-and-apprenticeship,302,Moved Temporarily,8,https://www.vets.gov/education/work-learn/job-and-apprenticeship/
https://www.vets.gov/education/work-learn/non-college-degree-program,302,Moved Temporarily,8,https://www.vets.gov/education/work-learn/non-college-degree-program/
https://www.vets.gov/education/work-learn/non-traditional,302,Moved Temporarily,10,https://www.vets.gov/education/work-learn/non-traditional/
https://www.vets.gov/education/work-learn/non-traditional/accelerated-payments,302,Moved Temporarily,5,https://www.vets.gov/education/work-learn/non-traditional/accelerated-payments/
https://www.vets.gov/education/work-learn/non-traditional/correspondence-training,302,Moved Temporarily,6,https://www.vets.gov/education/work-learn/non-traditional/correspondence-training/
https://www.vets.gov/education/work-learn/non-traditional/independent-distance-learning,302,Moved Temporarily,5,https://www.vets.gov/education/work-learn/non-traditional/independent-distance-learning/
https://www.vets.gov/education/work-learn/workstudy,302,Moved Temporarily,7,https://www.vets.gov/education/work-learn/workstudy/
https://www.vets.gov/employment,302,Moved Temporarily,17,https://www.vets.gov/employment/
https://www.vets.gov/employment/job-seekers,302,Moved Temporarily,29,https://www.vets.gov/employment/job-seekers/
https://www.vets.gov/employment/job-seekers/career-fairs,302,Moved Temporarily,1,https://www.vets.gov/employment/job-seekers/career-fairs/
https://www.vets.gov/employment/job-seekers/family-members,302,Moved Temporarily,1,https://www.vets.gov/employment/job-seekers/family-members/
https://www.vets.gov/employment/job-seekers/federal-employment,302,Moved Temporarily,14,https://www.vets.gov/employment/job-seekers/federal-employment/
https://www.vets.gov/employment/job-seekers/interest-profiler,302,Moved Temporarily,1,https://www.vets.gov/employment/job-seekers/interest-profiler/
https://www.vets.gov/employment/job-seekers/less-than-one-year,302,Moved Temporarily,1,https://www.vets.gov/employment/job-seekers/less-than-one-year/
https://www.vets.gov/employment/job-seekers/one-on-one,302,Moved Temporarily,13,https://www.vets.gov/employment/job-seekers/one-on-one/
https://www.vets.gov/employment/job-seekers/service-disabled,302,Moved Temporarily,2,https://www.vets.gov/employment/job-seekers/service-disabled/
https://www.vets.gov/employment/job-seekers/start,302,Moved Temporarily,15,https://www.vets.gov/employment/job-seekers/start/
https://www.vets.gov/employment/job-seekers/unemployment-support,302,Moved Temporarily,1,https://www.vets.gov/employment/job-seekers/unemployment-support/
https://www.vets.gov/employment/users/auth/google_oauth2,302,Found,2,https://accounts.google.com/o/oauth2/auth?access_type=offline&client_id=949670661176-6chimfu6jjdhkhn4vthprj0fa0t3huvr.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fwww.vets.gov%2Femployment%2Fusers%2Fauth%2Fgoogle_oauth2%2Fcallback&response_type=code&scope=email+profile&state=d7a5062bcdaf37867ba0683eecf74f5871c1f022e23ad5d6
https://www.vets.gov/employment/users/auth/linkedin,302,Found,2,
https://www.vets.gov/employment/users/auth/linkedin_resume,302,Found,2,
https://www.vets.gov/faq,302,Moved Temporarily,8,https://www.vets.gov/faq/
https://www.vets.gov/health-care,302,Moved Temporarily,21,https://www.vets.gov/health-care/
https://www.vets.gov/health-care/about-va-health-care,302,Moved Temporarily,13,https://www.vets.gov/health-care/about-va-health-care/
https://www.vets.gov/health-care/about-va-health-care/assisted-living-and-home-health-care,302,Moved Temporarily,10,https://www.vets.gov/health-care/about-va-health-care/assisted-living-and-home-health-care/
https://www.vets.gov/health-care/about-va-health-care/dental-care,302,Moved Temporarily,9,https://www.vets.gov/health-care/about-va-health-care/dental-care/
https://www.vets.gov/health-care/about-va-health-care/va-health-care-and-other-insurance,302,Moved Temporarily,9,https://www.vets.gov/health-care/about-va-health-care/va-health-care-and-other-insurance/
https://www.vets.gov/health-care/about-va-health-care/vision-care,302,Moved Temporarily,9,https://www.vets.gov/health-care/about-va-health-care/vision-care/
https://www.vets.gov/health-care/about-va-health-care/vision-care/blind-and-low-vision-veterans,302,Moved Temporarily,2,https://www.vets.gov/health-care/about-va-health-care/vision-care/blind-and-low-vision-veterans/
https://www.vets.gov/health-care/about-va-health-care/where-you-get-care,302,Moved Temporarily,9,https://www.vets.gov/health-care/about-va-health-care/where-you-get-care/
https://www.vets.gov/health-care/about-va-health-care/your-care-team,302,Moved Temporarily,8,https://www.vets.gov/health-care/about-va-health-care/your-care-team/
https://www.vets.gov/health-care/after-you-apply,302,Moved Temporarily,7,https://www.vets.gov/health-care/after-you-apply/
https://www.vets.gov/health-care/apply,302,Moved Temporarily,8,https://www.vets.gov/health-care/apply/
https://www.vets.gov/health-care/eligibility,302,Moved Temporarily,211,https://www.vets.gov/health-care/eligibility/
https://www.vets.gov/health-care/health-conditions,302,Moved Temporarily,219,https://www.vets.gov/health-care/health-conditions/
https://www.vets.gov/health-care/health-conditions/conditions-related-to-service-era,302,Moved Temporarily,7,https://www.vets.gov/health-care/health-conditions/conditions-related-to-service-era/
https://www.vets.gov/health-care/health-conditions/exposure-to-hazardous-materials,302,Moved Temporarily,8,https://www.vets.gov/health-care/health-conditions/exposure-to-hazardous-materials/
https://www.vets.gov/health-care/health-conditions/mental-health,302,Moved Temporarily,10,https://www.vets.gov/health-care/health-conditions/mental-health/
https://www.vets.gov/health-care/health-conditions/mental-health/depression,302,Moved Temporarily,6,https://www.vets.gov/health-care/health-conditions/mental-health/depression/
https://www.vets.gov/health-care/health-conditions/mental-health/ptsd,302,Moved Temporarily,5,https://www.vets.gov/health-care/health-conditions/mental-health/ptsd/
https://www.vets.gov/health-care/health-conditions/mental-health/suicide-prevention,302,Moved Temporarily,5,https://www.vets.gov/health-care/health-conditions/mental-health/suicide-prevention/
https://www.vets.gov/health-care/health-conditions/military-sexual-trauma,302,Moved Temporarily,8,https://www.vets.gov/health-care/health-conditions/military-sexual-trauma/
https://www.vets.gov/health-care/health-conditions/substance-use-problems,302,Moved Temporarily,7,https://www.vets.gov/health-care/health-conditions/substance-use-problems/
https://www.vets.gov/health-care/health-conditions/womens-health-care-needs,302,Moved Temporarily,8,https://www.vets.gov/health-care/health-conditions/womens-health-care-needs/
https://www.vets.gov/housing-assistance,302,Moved Temporarily,11,https://www.vets.gov/housing-assistance/
https://www.vets.gov/housing-assistance/adaptive-housing-grants,302,Moved Temporarily,3,https://www.vets.gov/housing-assistance/adaptive-housing-grants/
https://www.vets.gov/housing-assistance/home-loans,302,Moved Temporarily,11,https://www.vets.gov/housing-assistance/home-loans/
https://www.vets.gov/housing-assistance/home-loans/apply-for-certificate-of-eligibility,302,Moved Temporarily,9,https://www.vets.gov/housing-assistance/home-loans/apply-for-certificate-of-eligibility/
https://www.vets.gov/housing-assistance/home-loans/eligibility,302,Moved Temporarily,9,https://www.vets.gov/housing-assistance/home-loans/eligibility/
https://www.vets.gov/housing-assistance/home-loans/loan-options,302,Moved Temporarily,10,https://www.vets.gov/housing-assistance/home-loans/loan-options/
https://www.vets.gov/housing-assistance/home-loans/loan-options/cash-out-refinance,302,Moved Temporarily,6,https://www.vets.gov/housing-assistance/home-loans/loan-options/cash-out-refinance/
https://www.vets.gov/housing-assistance/home-loans/loan-options/irrrl,302,Moved Temporarily,7,https://www.vets.gov/housing-assistance/home-loans/loan-options/irrrl/
https://www.vets.gov/housing-assistance/home-loans/loan-options/nadl,302,Moved Temporarily,7,https://www.vets.gov/housing-assistance/home-loans/loan-options/nadl/
https://www.vets.gov/housing-assistance/home-loans/loan-options/purchase-loan,302,Moved Temporarily,6,https://www.vets.gov/housing-assistance/home-loans/loan-options/purchase-loan/
https://www.vets.gov/housing-assistance/home-loans/trouble-making-payments,302,Moved Temporarily,6,https://www.vets.gov/housing-assistance/home-loans/trouble-making-payments/
https://www.vets.gov/life-insurance,302,Moved Temporarily,10,https://www.vets.gov/life-insurance/
https://www.vets.gov/life-insurance/disabled-and-terminally-ill,302,Moved Temporarily,5,https://www.vets.gov/life-insurance/disabled-and-terminally-ill/
https://www.vets.gov/life-insurance/manage-your-policy,302,Moved Temporarily,4,https://www.vets.gov/life-insurance/manage-your-policy/
https://www.vets.gov/life-insurance/options-and-eligibility,302,Moved Temporarily,10,https://www.vets.gov/life-insurance/options-and-eligibility/
https://www.vets.gov/life-insurance/options-and-eligibility/fsgli,302,Moved Temporarily,9,https://www.vets.gov/life-insurance/options-and-eligibility/fsgli/
https://www.vets.gov/life-insurance/options-and-eligibility/s-dvi,302,Moved Temporarily,9,https://www.vets.gov/life-insurance/options-and-eligibility/s-dvi/
https://www.vets.gov/life-insurance/options-and-eligibility/sgli,302,Moved Temporarily,8,https://www.vets.gov/life-insurance/options-and-eligibility/sgli/
https://www.vets.gov/life-insurance/options-and-eligibility/tsgli,302,Moved Temporarily,9,https://www.vets.gov/life-insurance/options-and-eligibility/tsgli/
https://www.vets.gov/life-insurance/options-and-eligibility/vgli,302,Moved Temporarily,9,https://www.vets.gov/life-insurance/options-and-eligibility/vgli/
https://www.vets.gov/life-insurance/options-and-eligibility/vmli,302,Moved Temporarily,8,https://www.vets.gov/life-insurance/options-and-eligibility/vmli/
https://www.vets.gov/pension,302,Moved Temporarily,9,https://www.vets.gov/pension/
https://www.vets.gov/pension/aid-attendance-housebound,302,Moved Temporarily,8,https://www.vets.gov/pension/aid-attendance-housebound/
https://www.vets.gov/pension/apply,302,Moved Temporarily,10,https://www.vets.gov/pension/apply/
https://www.vets.gov/pension/apply/fully-developed-claim,302,Moved Temporarily,2,https://www.vets.gov/pension/apply/fully-developed-claim/
https://www.vets.gov/pension/eligibility,302,Moved Temporarily,7,https://www.vets.gov/pension/eligibility/
https://www.vets.gov/pension/pension-management-center,302,Moved Temporarily,7,https://www.vets.gov/pension/pension-management-center/
https://www.vets.gov/pension/rates,302,Moved Temporarily,9,https://www.vets.gov/pension/rates/
https://www.vets.gov/pension/survivors-pension,302,Moved Temporarily,9,https://www.vets.gov/pension/survivors-pension/
https://www.vets.gov/pension/survivors-pension/rates,302,Moved Temporarily,2,https://www.vets.gov/pension/survivors-pension/rates/
https://www.vets.gov/playbook,302,Moved Temporarily,21,https://www.vets.gov/playbook/
https://www.vets.gov/playbook/design,302,Moved Temporarily,4,https://www.vets.gov/playbook/design/
https://www.vets.gov/playbook/governance,302,Moved Temporarily,1,https://www.vets.gov/playbook/governance/
https://www.vets.gov/playbook/product-methodology,302,Moved Temporarily,9,https://www.vets.gov/playbook/product-methodology/
https://www.vets.gov/privacy,302,Moved Temporarily,226,https://www.vets.gov/privacy/
